assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
250900824,22716358,Argya longirostris,8.1.2,Named species,1.2,Ecosystem degradation,,Mimosa diplotricha,,Majority (50-90%),Unknown,,Ongoing,
250900824,22716358,Argya longirostris,8.1.2,Named species,1.2,Ecosystem degradation,,Bombax ceiba,,Majority (50-90%),Unknown,,Ongoing,
250900824,22716358,Argya longirostris,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
250900824,22716358,Argya longirostris,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
250900824,22716358,Argya longirostris,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
250900824,22716358,Argya longirostris,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
253660338,22734628,Liocichla bugunorum,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
253660338,22734628,Liocichla bugunorum,4.1,Roads & railroads,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,8.1.2,Named species,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,Spartina alterniflora,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,11.1,Habitat shifting & alteration,1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Whole (>90%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,6.3,Work & other activities,2.2,Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,1.1,Housing & urban areas,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,2.4.1,Subsistence/artisinal aquaculture,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,Majority (50-90%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,3.3,Renewable energy,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,9.1.1,Sewage,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,1.2,Commercial & industrial areas,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,2.4.2,Industrial aquaculture,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Majority (50-90%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,3.1,Oil & gas drilling,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
254375039,22693749,Pluvialis squatarola,6.1,Recreational activities,2.2,Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
254475508,254475077,Ochradenus lakhpatensis,3.2,Mining & quarrying,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
254475508,254475077,Ochradenus lakhpatensis,3.3,Renewable energy,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Negligible declines,,Ongoing,
254475508,254475077,Ochradenus lakhpatensis,4.1,Roads & railroads,1.2,Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
254475508,254475077,Ochradenus lakhpatensis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Neltuma juliflora,,Minority (<50%),Negligible declines,,Ongoing,
256354281,22693447,Calidris subruficollis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
256354281,22693447,Calidris subruficollis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
256354281,22693447,Calidris subruficollis,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Majority (50-90%),Unknown,,Ongoing,
256354281,22693447,Calidris subruficollis,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Majority (50-90%),Unknown,,Ongoing,
256354281,22693447,Calidris subruficollis,11.4,Storms & flooding,2.3.7,Reduced reproductive success,,,,Minority (<50%),Unknown,,Ongoing,
256426742,2888,Bos javanicus,8.2.2,Named species,2.1,Species mortality,,Cuon alpinus,,,,,Ongoing,
256426742,2888,Bos javanicus,8.1.2,Named species,1.2,Ecosystem degradation,,Vachellia nilotica,,,,,Ongoing,
256426742,2888,Bos javanicus,8.1.2,Named species,1.2,Ecosystem degradation,,Lantana camara,,,,,Ongoing,
256426742,2888,Bos javanicus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,Unknown,Whole (>90%),Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,2.1.1,Shifting agriculture,1.1|1.2|2.1|2.2|2.3.8,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,8.1.1,Unspecified species,2.3.1,Hybridisation,,,,Minority (<50%),"Slow, Significant Declines","Introgression with feral and domestic cattle will cause loss of allelic diversity, increase homogeneity of genotypes and decrease fitness ",Future,
256426742,2888,Bos javanicus,8.1.2,Named species,2.3.1,Hybridisation,Feral,Bos taurus,,Minority (<50%),"Slow, Significant Declines",,Future,
256426742,2888,Bos javanicus,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
256426742,2888,Bos javanicus,2.2.2,Agro-industry plantations,1.1|1.2|2.1|2.2|2.3.8,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance|Other,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
256426742,2888,Bos javanicus,2.1.3,Agro-industry farming,1.1|1.2|2.1|2.2|2.3.8,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance|Other,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,Negligible declines,,Ongoing,
256426742,2888,Bos javanicus,2.1.2,Small-holder farming,1.1|1.2|2.1|2.2|2.3.8,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,4.1,Roads & railroads,1.1|1.2|2.1|2.2|2.3.8,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance|Other,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
256426742,2888,Bos javanicus,8.1.2,Named species,2.3.1|2.3.8,Hybridisation|Other,Feral,Bos frontalis,,,,,Ongoing,
257323525,22693464,Calidris falcinellus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
257323525,22693464,Calidris falcinellus,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,3.3,Renewable energy,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,2.4.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,3.1,Oil & gas drilling,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,5.4.4,Unintentional effects: (large scale) [harvest],1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,6.1,Recreational activities,2.2,Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,8.1.2,Named species,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,Spartina alterniflora,,Minority (<50%),Unknown,,Ongoing,
257323525,22693464,Calidris falcinellus,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
258108195,22685513,Belocercus longicaudus,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
258108195,22685513,Belocercus longicaudus,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
258108195,22685513,Belocercus longicaudus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
258108195,22685513,Belocercus longicaudus,5.1.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,Yes,Unknown,Unknown,,Ongoing,
258108195,22685513,Belocercus longicaudus,5.1.3,Persecution/control,2.1,Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
258108195,22685513,Belocercus longicaudus,2.2.1,Small-holder plantations,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
258108195,22685513,Belocercus longicaudus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,4.1,Roads & railroads,1.1,Ecosystem conversion,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,7.2.9,Small dams,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,7.2.10,Large dams,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
259343689,70205537,Arctonyx collaris,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
259343689,70205537,Arctonyx collaris,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
259343689,70205537,Arctonyx collaris,3.3,Renewable energy,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259343689,70205537,Arctonyx collaris,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
259343689,70205537,Arctonyx collaris,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,4.2,Utility & service lines,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,5.2.4,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,6.3,Work & other activities,2.2,Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357017,22037,Trachypithecus geei,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
259357527,22041,Trachypithecus pileatus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357527,22041,Trachypithecus pileatus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357527,22041,Trachypithecus pileatus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357527,22041,Trachypithecus pileatus,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
259357527,22041,Trachypithecus pileatus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
261429932,30864,Diospyros crumenata,2.2.2,Agro-industry plantations,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
261429932,30864,Diospyros crumenata,2.1.1,Shifting agriculture,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
261429932,30864,Diospyros crumenata,7.2.10,Large dams,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
266696959,15951,Panthera leo,5.1.3,Persecution/control,2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
266696959,15951,Panthera leo,8.2,Problematic native species/diseases,2.3.8,Other,,,,Unknown,Unknown,,Ongoing,
266696959,15951,Panthera leo,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
266696959,15951,Panthera leo,2.1.2,Small-holder farming,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
266696959,15951,Panthera leo,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
266696959,15951,Panthera leo,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,Yes,Minority (<50%),"Slow, Significant Declines",,Ongoing,
266696959,15951,Panthera leo,1.1,Housing & urban areas,1.1|2.2,Ecosystem conversion|Species disturbance,,,,Whole (>90%),Rapid Declines,,Ongoing,
266696959,15951,Panthera leo,5.3.5,Motivation Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
266696959,15951,Panthera leo,2.1.1,Shifting agriculture,1.1|2.2,Ecosystem conversion|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
